brand,official_sku,normalized_sku,product_name,alternate_names,section,catalog_item_type,launch_candidate,source_pdf,source_pdf_pages,source_catalog_pages,source_item_nos,source_lines,extraction_methods,source_validation,price,price_source,notes
TapeTech,76XLTT,76XLTT,Extra Long EasyClean Pump,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,76XLTT,76TT - EasyClean® Pump 76XLTT - Extra Long EasyClean® Pump 76TT-CA - EasyClean® Pump,pdf_text,sku_found_in_pdf_text,,,
TapeTech,85T,85T,Gooseneck,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,85T & 85XLTT,85T & 85XLTT - Gooseneck 90T - Filler Adapter GSR-TT - Gooseneck Riser,pdf_text,sku_found_in_pdf_text,,,
TapeTech,85XLTT,85XLTT,Gooseneck,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,85T & 85XLTT,85T & 85XLTT - Gooseneck 90T - Filler Adapter GSR-TT - Gooseneck Riser,pdf_text,sku_found_in_pdf_text,,,
TapeTech,90T,90T,Filler Adapter,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,90T,85T & 85XLTT - Gooseneck 90T - Filler Adapter GSR-TT - Gooseneck Riser,pdf_text,sku_found_in_pdf_text,,,
TapeTech,GSR-TT,GSR-TT,Gooseneck Riser,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,GSR-TT,Gooseneck. 76XLTT is designed for 30 gallon barrels or to Use with 85T Gooseneck and GSR-TT Gooseneck,pdf_text,sku_found_in_pdf_text,,,
TapeTech,03TT,03TT,EasyClean Automatic Mini-Taper,,Tapers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,03TT,03TT - EasyClean® Automatic Mini-Taper ATX01TT - Automatic Taper Extension,pdf_text,sku_found_in_pdf_text,,,
TapeTech,054209F,054209F,Cable,,Tapers / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,054209F,"501A - Taper Wear Parts Kit (04TT, 05TT) 215 - Drive Dog Assembly Replacement Kit 054209F - Cable 059010 - Spring",pdf_text,sku_found_in_pdf_text,,,
TapeTech,056133,056133,Pyramid Blade,,Tapers / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,056133,"PK-AT02 - Taper Tune Up Kit (03TT, 07TT, 07TT0C) 200 - Gooser Assembly Replacement Kit 340 - Cutter Chain Assembly Replacement Kit 059049 - Needle Gooser 056133 - Pyramid Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,059010,059010,Spring,,Tapers / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,059010,"501A - Taper Wear Parts Kit (04TT, 05TT) 215 - Drive Dog Assembly Replacement Kit 054209F - Cable 059010 - Spring",pdf_text,sku_found_in_pdf_text,,,
TapeTech,059049,059049,Needle Gooser,,Tapers / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,059049,"PK-AT02 - Taper Tune Up Kit (03TT, 07TT, 07TT0C) 200 - Gooser Assembly Replacement Kit 340 - Cutter Chain Assembly Replacement Kit 059049 - Needle Gooser 056133 - Pyramid Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,07TT,07TT,EasyClean Automatic Taper,,Tapers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,07TT,07TT-C - EasyClean® Carbon Fiber Automatic Taper 07TT - EasyClean® Automatic Taper,pdf_text,sku_found_in_pdf_text,,,
TapeTech,07TT-C,07TT-C,EasyClean Carbon Fiber Automatic Taper,,Tapers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,07TT-C,07TT-C - EasyClean® Carbon Fiber Automatic Taper 07TT - EasyClean® Automatic Taper,pdf_text,sku_found_in_pdf_text,,,
TapeTech,200,200,Gooser Assembly Replacement Kit,,Tapers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,200,"PK-AT02 - Taper Tune Up Kit (03TT, 07TT, 07TT0C) 200 - Gooser Assembly Replacement Kit 340 - Cutter Chain Assembly Replacement Kit 059049 - Needle Gooser 056133 - Pyramid Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,215,215,Drive Dog Assembly Replacement Kit,,Tapers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,215,"501A - Taper Wear Parts Kit (04TT, 05TT) 215 - Drive Dog Assembly Replacement Kit 054209F - Cable 059010 - Spring",pdf_text,sku_found_in_pdf_text,,,
TapeTech,335,335,Piston Assembly Replacement Kit,,Tapers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,335,"PK-AT01 - Taper Wear Parts Kit (03TT, 07TT, 07TT0C) 502A - Taper Tune Up Kit (04TT, 05TT) 335 - Piston Assembly Replacement Kit 03TT, 04TT, 05TT, 07TT, 07TT-C:",pdf_text,sku_found_in_pdf_text,,,
TapeTech,340,340,Cutter Chain Assembly Replacement Kit,,Tapers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,340,"PK-AT02 - Taper Tune Up Kit (03TT, 07TT, 07TT0C) 200 - Gooser Assembly Replacement Kit 340 - Cutter Chain Assembly Replacement Kit 059049 - Needle Gooser 056133 - Pyramid Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,501A,501A,"Taper Wear Parts Kit (04TT, 05TT)",,Tapers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,501A,"501A - Taper Wear Parts Kit (04TT, 05TT) 215 - Drive Dog Assembly Replacement Kit 054209F - Cable 059010 - Spring",pdf_text,sku_found_in_pdf_text,,,
TapeTech,502A,502A,"Taper Tune Up Kit (04TT, 05TT)",,Tapers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,502A,"PK-AT01 - Taper Wear Parts Kit (03TT, 07TT, 07TT0C) 502A - Taper Tune Up Kit (04TT, 05TT) 335 - Piston Assembly Replacement Kit 03TT, 04TT, 05TT, 07TT, 07TT-C:",pdf_text,sku_found_in_pdf_text,,,
TapeTech,ATX01TT,ATX01TT,Automatic Taper Extension,,Tapers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,ATX01TT,03TT - EasyClean® Automatic Mini-Taper ATX01TT - Automatic Taper Extension,pdf_text,sku_found_in_pdf_text,,,
TapeTech,PK-AT01,PK-AT01,"Taper Wear Parts Kit (03TT, 07TT, 07TT0C)",,Tapers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,PK-AT01,"PK-AT01 - Taper Wear Parts Kit (03TT, 07TT, 07TT0C) 502A - Taper Tune Up Kit (04TT, 05TT) 335 - Piston Assembly Replacement Kit 03TT, 04TT, 05TT, 07TT, 07TT-C:",pdf_text,sku_found_in_pdf_text,,,
TapeTech,PK-AT02,PK-AT02,"Taper Tune Up Kit (03TT, 07TT, 07TT0C)",,Tapers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,PK-AT02,"PK-AT02 - Taper Tune Up Kit (03TT, 07TT, 07TT0C) 200 - Gooser Assembly Replacement Kit 340 - Cutter Chain Assembly Replacement Kit 059049 - Needle Gooser 056133 - Pyramid Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,15TTE,15TTE,Inside Corner Roller,,Corner Rollers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,8,16,15TTE,15TTE - Inside Corner Roller 17TT - Outside Corner Roller 17TTE - Outside Corner Roller,pdf_text,sku_found_in_pdf_text,,,
TapeTech,17TT,17TT,Outside Corner Roller,,Corner Rollers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,8,16,17TT,15TTE - Inside Corner Roller 17TT - Outside Corner Roller 17TTE - Outside Corner Roller,pdf_text,sku_found_in_pdf_text,,,
TapeTech,17TTE,17TTE,Outside Corner Roller,,Corner Rollers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,8,16,17TTE,15TTE - Inside Corner Roller 17TT - Outside Corner Roller 17TTE - Outside Corner Roller,pdf_text,sku_found_in_pdf_text,,,
TapeTech,501RD,501RD,Corner Roller Replacement Kit - 17TT,,Corner Rollers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,8,16,501RD,501RD - Corner Roller Replacement Kit–17TT,pdf_text,sku_found_in_pdf_text,,,
TapeTech,501RSE,501RSE,Corner Roller Replacement Kit - 15TTE,,Corner Rollers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,8,16,501RSE,"501RSE - Corner Roller Replacement Kit–15TTE FHTT, XHTT, FHTT-CC (see page 36)",pdf_text,sku_found_in_pdf_text,,,
TapeTech,16TT,16TT,Outside Corner,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,16TT,"the 16TT Applicator Head to a Corner Applicator (CA07TT or CA08TT), the 14TT MudRunner® or a Compound Tube (CT24TT, CT36TT, CT42TT) to simplify and",pdf_text,sku_found_in_pdf_text,,,
TapeTech,16TT90,16TT90,Inside Corner,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,16TT90,accelerate installation of paper-faced corner bead for external (outside) drywall corners. Attach the 16TT90 Applicator Head to a Corner Applicator (CA07TT or,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CH55TT,CH55TT,Cove Applicator Head,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,CH55TT,CH55TT - Cove Applicator Head CH75TT - Cove Applicator Head,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CH75TT,CH75TT,Cove Applicator Head,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,CH75TT,CH55TT - Cove Applicator Head CH75TT - Cove Applicator Head,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CH83TT,CH83TT,Cove Applicator Head,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,CH83TT,CH83TT - Cove Applicator Head CH90TT - Cove Applicator Head,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CH90TT,CH90TT,Cove Applicator Head,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,CH90TT,CH83TT - Cove Applicator Head CH90TT - Cove Applicator Head,pdf_text,sku_found_in_pdf_text,,,
TapeTech,600005F,600005F,"2"" Nail Spotter Blade - Carbide",,Nail Spotters / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,600005F,"600005F - 2"" Nail Spotter Blade - Carbide",pdf_text,sku_found_in_pdf_text,,,
TapeTech,630015,630015,"2"" Wiper",,Nail Spotters / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,630015,"630015 - 2"" Wiper FHTT, XHTT, FHTT-CC (see page 36)",pdf_text,sku_found_in_pdf_text,,,
TapeTech,650005F,650005F,"3"" Nail Spotter Blade - Carbide",,Nail Spotters / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,650005F,"650005F - 3"" Nail Spotter Blade - Carbide",pdf_text,sku_found_in_pdf_text,,,
TapeTech,681015,681015,"3"" Wiper",,Nail Spotters / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,681015,"681015 - 3"" Wiper",pdf_text,sku_found_in_pdf_text,,,
TapeTech,NS02TT,NS02TT,"2"" Nail Spotter",,Nail Spotters,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,NS02TT,"NS02TT - 2"" Nail Spotter NS03TT - 3"" Nail Spotter NSW01 - Nailspotter Wheel Kit",pdf_text,sku_found_in_pdf_text,,,
TapeTech,NS03TT,NS03TT,"3"" Nail Spotter",,Nail Spotters,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,NS03TT,"NS02TT - 2"" Nail Spotter NS03TT - 3"" Nail Spotter NSW01 - Nailspotter Wheel Kit",pdf_text,sku_found_in_pdf_text,,,
TapeTech,NSW01,NSW01,Nailspotter Wheel Kit,,Nail Spotters,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,NSW01,"NS02TT - 2"" Nail Spotter NS03TT - 3"" Nail Spotter NSW01 - Nailspotter Wheel Kit",pdf_text,sku_found_in_pdf_text,,,
TapeTech,350008,350008,"8"" Wiper",,Corner Applicators / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,11,19,350008,"500028 - 7"" Wiper 350008 - 8"" Wiper FHTT, XHTT, FHTT-CC (see page 36)",pdf_text,sku_found_in_pdf_text,,,
TapeTech,500028,500028,"7"" Wiper",,Corner Applicators / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,11,19,500028,"500028 - 7"" Wiper 350008 - 8"" Wiper FHTT, XHTT, FHTT-CC (see page 36)",pdf_text,sku_found_in_pdf_text,,,
TapeTech,CA07TT,CA07TT,"7"" Corner Applicator",,Corner Applicators,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,11,19,CA07TT,"CA07TT - 7"" Corner Applicator CA08TT - 8"" Corner Applicator",pdf_text,sku_found_in_pdf_text,,,
TapeTech,CA08TT,CA08TT,"8"" Corner Applicator",,Corner Applicators,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,11,19,CA08TT,"CA07TT - 7"" Corner Applicator CA08TT - 8"" Corner Applicator",pdf_text,sku_found_in_pdf_text,,,
TapeTech,144001,144001,MudRunner Tube Replacement Kit,,MudRunner Pro / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,13,21,144001,"144001 - MudRunner Tube Replacement Kit 16TT, 16TT90, CH55TT, CH75TT, CH83TT, CH90TT, 40XTT, 42TT, 48TT,",pdf_text,sku_found_in_pdf_text,,,
TapeTech,MR01TT,MR01TT,MudRunner Pro,,MudRunner Pro,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,13,21,MR01TT,"The patented MR01TT MudRunner®Pro is the closest thing to an “automatic tool” for the drywall professional. Almost effortlessly, in conjunction with",pdf_text,sku_found_in_pdf_text,,,
TapeTech,MRX01TT,MRX01TT,Extension,,MudRunner Pro,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,13,21,MRX01TT,add the MRX01TT MudRunner extension (sold separately).,pdf_text,sku_found_in_pdf_text,,,
TapeTech,400009F,400009F,"2"" Carbide Blade",,Corner Finishers / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,400009F,"502F25 - 2.5"" Corner Finisher Blade Change Kit (42TT) 400009F - 2"" Carbide Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,40XTT,40XTT,"2"" Corner Finisher",,Corner Finishers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,40XTT,"40XTT - 2"" Corner Finisher 42TT - 2 ½"" Corner Finisher",pdf_text,sku_found_in_pdf_text,,,
TapeTech,420009,420009,"2.5"" Carbide Blade",,Corner Finishers / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,420009,"501F25A - 2” & 2.5” Corner Finisher Maintenance Kit (40XTT & 42TT) 420009 - 2½"" Carbide Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,42TT,42TT,"2.5"" Corner Finisher",,Corner Finishers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,42TT,"40XTT - 2"" Corner Finisher 42TT - 2 ½"" Corner Finisher",pdf_text,sku_found_in_pdf_text,,,
TapeTech,450009F,450009F,"3"" Carbide Blade",,Corner Finishers / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14; 15,22; 23,450009F,"502F3 - 3” Corner Finisher Blade Change Kit (45TT) 450009F - 3"" Carbide Blade; 502F4X - 3½” EZ Roll Corner Finisher Blade Change Kit 450009F - 3” Carbide Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,501F25A,501F25A,"2"" and 2.5"" Corner Finisher Maintenance Kit (40XTT and 42TT)",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,501F25A,"501F25A - 2” & 2.5” Corner Finisher Maintenance Kit (40XTT & 42TT) 420009 - 2½"" Carbide Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,501F2A,501F2A,"2"" Corner Finisher Maintenance Kit (40TT)",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,501F2A,"501F2A - 2"" Corner Finisher Maintenance Kit (40TT)",pdf_text,sku_found_in_pdf_text,,,
TapeTech,501F3A,501F3A,"3"" Corner Finisher Maintenance Kit (45TT)",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,501F3A,501F3A - 3” Corner Finisher Maintenance Kit (45TT),pdf_text,sku_found_in_pdf_text,,,
TapeTech,502F2,502F2,"2"" Corner Finisher Blade Change Kit (40TT)",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,502F2,"502F2 - 2"" Corner Finisher Blade Change Kit (40TT) FHTT, XHTT, FHTT-CC with CFA-TT (see page 36)",pdf_text,sku_found_in_pdf_text,,,
TapeTech,502F25,502F25,"2.5"" Corner Finisher Blade Change Kit (42TT)",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,502F25,"502F25 - 2.5"" Corner Finisher Blade Change Kit (42TT) 400009F - 2"" Carbide Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,502F2X,502F2X,"2"" Corner Finisher Blade Change Kit (40XTT)",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,502F2X,"502F2X - 2"" Corner Finisher Blade Change Kit (40XTT) COMMON WEAR PARTS",pdf_text,sku_found_in_pdf_text,,,
TapeTech,502F3,502F3,"3"" Corner Finisher Blade Change Kit (45TT)",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,502F3,"502F3 - 3” Corner Finisher Blade Change Kit (45TT) 450009F - 3"" Carbide Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,480209,480209,"3.5"" Carbide Blade",,Corner Finishers / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,23,480209,480209 - 3½” Carbide Blade,pdf_text,sku_found_in_pdf_text,,,
TapeTech,48TT,48TT,"3"" EasyRoll Adjustable Corner Finisher",,Corner Finishers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,23,48TT,"48TT - 3"" EasyRoll® Adjustable Corner Finisher 48XTT - 3 ½"" EasyRoll® Adjustable Corner Finisher",pdf_text,sku_found_in_pdf_text,,,
TapeTech,48XTT,48XTT,"3.5"" EasyRoll Adjustable Corner Finisher",,Corner Finishers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,23,48XTT,"48TT - 3"" EasyRoll® Adjustable Corner Finisher 48XTT - 3 ½"" EasyRoll® Adjustable Corner Finisher",pdf_text,sku_found_in_pdf_text,,,
TapeTech,501F4A,501F4A,"3"" EZ Roll Corner Finisher Maintenance Kit",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,23,501F4A,"501F4A - 3” EZ Roll Corner Finisher Maintenance Kit FHTT, XHTT, FHTT-CC with CFA-TT (see page 36)",pdf_text,sku_found_in_pdf_text,,,
TapeTech,501F4AX,501F4AX,"3.5"" EZ Roll Corner Finisher Maintenance Kit",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,23,501F4AX,501F4AX - 3½” EZ Roll Corner Finisher Maintenance Kit COMMON WEAR PARTS,pdf_text,sku_found_in_pdf_text,,,
TapeTech,502F4,502F4,"3"" EZ Roll Corner Finisher Blade Change Kit",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,23,502F4,502F4 - 3” EZ Roll Corner Finisher Blade Change Kit,pdf_text,sku_found_in_pdf_text,,,
